country,category,brand_name,wikidata_id,opening_rule,opening_hours,description,source_url,opening_hours_url
AT,supermarket,Lidl,Q151954,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,https://www.lidl.at/info/filialsuche-oeffnungszeiten,https://www.lidl.at/info/filialsuche-oeffnungszeiten
AT,supermarket,Merkur,Q1921857,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,https://www.merkurmarkt.at/p/corona-virus,https://www.merkurmarkt.at/marktplatz/ihr-einkauf/maerkte-und-oeffnungszeiten
AT,supermarket,MPREIS,Q873491,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,https://www.mpreis.at/informationen-zur-aktuellen-lage,https://www.mpreis.at/sp/standorte
AT,supermarket,Penny,Q284688,open_adapted,Mo-Fr 07:40-19:00; Sa 07:40-18:00,,https://www.penny.at/campaigns/gemeinsamschaffenwirdas,https://www.penny.at/my-stores
AT,supermarket,Spar,Q610492,open,,,https://presse.spar.at/news-spar-maerkte-haben-geoeffnet-lebensmittel-werden-laufend-nachgeliefert?id=103272&menueid=21125&l=deutsch,https://www.spar.at/standorte
CH,bakery,Brezelkönig,,open,,,,https://brezelkoenig.ch/de/standorte/?Format=11
CH,bakery,Frei,,open,,,https://www.baeckerei-frei.ch,https://www.baeckerei-frei.ch/de-ch/filialen-standorte-cafe.html
CH,bakery,Hausammann Zopfbeck,,open,,,http://www.zopfbeck.ch/,http://www.zopfbeck.ch/
CH,bakery,Hug,,open,,,https://www.baeckerei-hug.ch,https://www.baeckerei-hug.ch/filialen/standorte/
CH,bakery,Kleiner,,open,,,https://kleiner-baeckerei.ch,https://kleiner-baeckerei.ch/standorte/
CH,bakery,Steiner Beck,,partial,,,https://www.steiner-beck.ch/news-coronavirus/,https://www.steiner-beck.ch/filialen/
CH,bakery,Voland,,open,,,https://www.baumerfladen.ch/,https://www.baumerfladen.ch/filialen
CH,bakery,Wüst,,open,,,https://baeckereiwuest.ch/,https://baeckereiwuest.ch/filialen
CH,bank,Aargauische Kantonalbank,Q301269,open,,,https://www.akb.ch/coronavirus,https://www.akb.ch
CH,bank,Appenzeller Kantonalbank,Q620963,partial,,,https://www.appkb.ch/private/NEWSID-926,https://www.appkb.ch
CH,bank,Avera,Q1101061,partial,,,https://bank-avera.ch/ueber-uns/publikationen/reduzierter-filialbetrieb,https://bank-avera.ch
CH,bank,Basellandschaftliche Kantonalbank,Q809931,open,,,https://www.blkb.ch/,https://www.blkb.ch/
CH,bank,Basler Kantonalbank,Q810408,open,,,https://www.bkb.ch/de/privatkunden/aktuelle-situation-rund-um-das-coronavirus,https://www.bkb.ch
CH,bank,Berner Kantonalbank,Q824579,open,,,https://www.bekb.ch/de/corona,https://www.bekb.ch
CH,bank,Credit Suisse,Q372657,partial,,,https://www.credit-suisse.com/ch/de/corona-information/wir-sind-fuer-sie-da/geschaeftsstellen-info.html,
CH,bank,Freiburger Kantonalbank,Q1453871,open,,,https://www.bcf.ch/de/die-fkb/news-und-medien/covid-19,https://www.bcf.ch
CH,bank,Glarner Kantonalbank,Q1529290,open,,,https://www.glkb.ch/%C3%BCber-uns/coronavirus,https://www.glkb.ch
CH,bank,Graubündner Kantonalbank,Q1543702,open,,,https://www.gkb.ch/de/ueber-uns/aktuelles/mitteilungen/coronavirus-kundeninformation,https://www.gkb.ch
CH,bank,Luzerner Kantonalbank,Q1756878,open,,,https://www.lukb.ch/de/coronavirus,https://www.lukb.ch
CH,bank,Migros Bank,Q1593349,open,,,https://www.migrosbank.ch/de/coronavirus.html,https://www.migrosbank.ch
CH,bank,Nidwaldner Kantonalbank,Q1987417,open,,,https://www.nkb.ch/corona,https://www.nkb.ch
CH,bank,Obwaldner Kantonalbank,Q1291630,open,,,https://www.owkb.ch/ueber_uns/coronavirus.htm,https://www.owkb.ch
CH,bank,Raiffeisen,Q681189,partial,,Nur in dringenden fällen auf Voranmeldung,https://www.raiffeisen.ch/cham-steinhausen/de/privatkunden/5-tipps-in-zeiten-von-corona.html?cid=corona:privat-211c:raiffeisen:mc-int-header:corona,
CH,bank,Raiffeisenbank,Q681189,partial,,Nur in dringenden fällen auf Voranmeldung,https://www.raiffeisen.ch/cham-steinhausen/de/privatkunden/5-tipps-in-zeiten-von-corona.html?cid=corona:privat-211c:raiffeisen:mc-int-header:corona,
CH,bank,Schaffhauser Kantonalbank,Q2230058,open,,,https://www.shkb.ch/,https://www.shkb.ch/
CH,bank,Schwyzer Kantolbank,Q2257957,open,,,https://www.szkb.ch/pub/ueber-die-szkb/servicezentrum/informieren/coronavirus,https://www.szkb.ch
CH,bank,St.Galler Kantonalbank,Q2316809,open,,,https://www.sgkb.ch/de/coronavirus,https://www.sgkb.ch
CH,bank,Thurgauer Kantonalbank,Q2430020,open,,,https://www.tkb.ch/private/coronavirus,https://www.tkb.ch
CH,bank,UBS,Q193199,partial,,,https://www.ubs.com/ch/de/help/covid-info.html,
CH,bank,Urner Kantonalbank,Q17051583,open,,,https://www.ukb.ch/unsere-bank/portrait/aktueller-bankbetrieb/,https://www.ukb.ch
CH,bank,Walliser Kantonalbank,Q2543025,open,,,https://www.bcvs.ch/,https://www.bcvs.ch/
CH,bank,Zuger Kantonalbank,Q228365,open,,,https://www.zugerkb.ch/die-zugerkb/zuger-kantonalbank/coronavirus,https://www.zugerkb.ch
CH,bank,Zürcher Kantonalbank,Q248476,open,,,https://www.zkb.ch/de/gs/lp/pandemie-kundeninformation.html,https://www.zkb.ch
CH,chemist,Amavita,,open,,,https://www.amavita.ch/de/info-covid19,https://www.amavita.ch/de/storepickup
CH,chemist,Dropa,Q1260273,open,,,https://dropa.ch/ratgeber/alle-dropa-drogerien-und-apotheken-sind-geoeffnet,https://dropa.ch
CH,chemist,Rotpunkt Apotheke,,open,,,,
CH,chemist,TopPharm,,open,,,,https://www.toppharm.ch/hauslieferdienst
CH,doityourself,Bauhaus,Q672043,partial,,,https://www.bauhaus.ch/de/content/aktuelles/aktuelle-situation.html,https://www.bauhaus.ch
CH,doityourself,Coop Bau + Hobby,Q432564,partial,,,,https://www.bauundhobby.ch/
CH,doityourself,Do it & Garden,Q680727,partial,,,https://www.doitgarden.ch/de/cp/aktuell,https://www.doitgarden.ch
CH,doityourself,Hornbach,Q685926,partial,,,https://www.hornbach.ch/aktuelles/aktuelle-informationen/,https://www.hornbach.ch/
CH,doityourself,Jumbo,,partial,,,https://www.jumbo.ch/de/coronavirus-info,https://www.jumbo.ch/de
CH,doityourself,Landi,Q1803010,partial,,,https://www.landi.ch/laden/service/Haeufig-gestellte-Fragen-FAQ,https://www.landi.ch/places/de
CH,doityourself,OBI,Q300518,partial,,,,https://www.obi.ch/
CH,electronics,Inter Discount,,closed,,,https://www.interdiscount.ch/de,
CH,electronics,melectronics,,closed,,,https://www.melectronics.ch/de,
CH,fastfood,Burger King,Q177054,partial,,,https://de.burger-king.ch/promo/13318,https://de.burger-king.ch/kingfinder
CH,fastfood,McDonald’s,Q38076,closed,,,https://www.mcdonalds.ch/de/restaurantstatus/,
CH,fuel,Agip,Q377915,open,,,,
CH,fuel,Agrola,Q397351,open,,,,https://www.agrola.ch/de/mobilitaet/tankstellen/standorte/tankstellen.html
CH,fuel,Avia,,open,,,https://avia.ch/,https://avia.ch/tankstellen/tankstellenfinder/
CH,fuel,BP,Q152057,open,,,https://www.bp.com/de_ch/switzerland/home/produkte-und-services/bp-in-ihrer-naehe.html,
CH,fuel,Eni,Q565594,open,,,,
CH,fuel,Esso,Q867662,open,,,,
CH,fuel,Migrol,Q1747771,open,,,https://www.migrol.ch/de/mobilit%C3%A4t/,https://www.migrol.ch/de/mobilit%C3%A4t/
CH,fuel,Socar,Q1622293,open,,,https://www.socarenergy.ch/,https://www.socarenergy.ch/tankstellen/tankstellen-finder/
CH,fuel,Shell,Q154950,open,,,,
CH,fuel,Tamoil,Q706793,open,,,,https://www.tamoil.ch/de/eine-tankstelle-finden
CH,kiosk,k kiosk,Q60381703,partial,,,https://www.kkiosk.ch/de/allover/standortsuche/,https://www.kkiosk.ch/de/allover/standortsuche/
CH,kiosk,Valora,Q60381703,partial,,,https://www.kkiosk.ch/de/allover/standortsuche/,https://www.kkiosk.ch/de/allover/standortsuche/
CH,optician,Fielmann,Q457822,partial,,nur Notfälle,https://www.fielmann.ch,https://www.fielmann.ch/de/niederlassungen/
CH,optician,Visilab,Q2528307,closed,,Hotline für Notfälle,https://www.visilab.ch,https://www.visilab.ch/de/faq/info/
CH,post,Post CH AG,Q614803,open,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post,La Poste,Q614803,open,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post,La Posta,Q614803,open,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post,Die Post,Q614803,open,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post,Post,Q614803,open,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,post,Die Schweizerische Post AG,Q614803,open,,Nur postalische Produkte und Dienstleistungen,https://www.post.ch/de/pages/corona/anpassungen-im-angebot,https://www.post.ch/de/pages/corona/anpassungen-im-angebot
CH,supermarket,Aldi,Q125054,open,,,,https://www.aldi-suisse.ch/filialen/de-CH/Start
CH,supermarket,Coop Pronto,Q1129777,open,,,,https://www.coop-pronto.ch/de/standorte-oeffnungszeiten/
CH,supermarket,Coop Genossenschaft,Q432564,open,,,,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten.html
CH,supermarket,Coop,Q432564,open,,,,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten.html
CH,supermarket,Denner,Q379911,open,,,,https://www.denner.ch/de/filialen/
CH,supermarket,LIDL,Q151954,open,,,,https://www.lidl.ch/unternehmen/filialen-oeffnungszeiten/filialfinder
CH,supermarket,Manor,,partial,,,https://www.manor.ch/de/u/manor-info-covid19,https://www.manor.ch/de/store-finder
CH,supermarket,Migros,Q680727,open,,,,https://filialen.migros.ch/de
CH,supermarket,Genossenschaft Migros Zürich,Q680727,open,,,,https://filialen.migros.ch/de
CH,supermarket,Migrolino,Q56745088,open,,,https://www.migrolino.ch/de/,https://www.migrolino.ch/de/migrolino-standorte/
CH,supermarket,Migros,Q680727,open,,,,https://filialen.migros.ch/de
CH,supermarket,SPAR,Q610492,open,,,,https://www.spar.ch/spar-maerkte/#?s=1
CH,supermarket,Volg,Q2530746,open,,,,https://www.volg.ch/standorte-oeffnungszeiten/
CH,telecommunication,Salt,Q17325543,open,,,,
CH,telecommunication,Sunrise,Q672648,open,,,,
CH,telecommunication,Swisscom,Q644324,open,,,,
DE,bakery,Back-Factory,Q21200483,closed,,,https://www.back-factory.de/wir-sind-bald-wieder-da/wir-sind-bald-wieder-da.html,
DE,bakery,BackWerk,Q798298,partial,,,https://www.back-werk.de/,https://www.back-werk.de/standorte/
DE,bakery,Ditsch,Q911573,partial,,,,https://www.ditsch.de/de/shops/
DE,bakery,Hofpfisterei,Q1623217,open,,,https://www.hofpfisterei.de/,https://www.hofpfisterei.de/verkaufsstellen
DE,bakery,Junge,Q1561751,open,,,https://www.jb.de/das-unternehmen-junge/das-ist-junge/gemeinsamstark/,
DE,bakery,Kamps,Q1723381,partial,,,https://kamps.de/standorte,https://kamps.de/standorte
DE,bakery,Le Crobag,Q1558025,partial,,,,https://www.lecrobag.de/shops-de/standorte.html
DE,bakery,Schäfer's,Q1464562,open,,,,https://www.schaefers-brot.de/filialen/
DE,bakery,Steinecke,Q57516278,open,,,,https://www.steinecke.info/filialen
DE,bank,Berliner Sparkasse,Q821760,partial,,,https://www.berliner-sparkasse.de/de/home/ihre-sparkasse/hinweise-zum-corona-virus.html,https://www.berliner-sparkasse.de/de/home/ihre-sparkasse/hinweise-zum-corona-virus.html
DE,bank,Braunschweigische Landessparkasse,Q902027,partial,,,https://www.blsk.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.blsk.de/de/home/toolbar/filialen.html
DE,bank,Commerzbank,Q157617,partial,,,https://www.commerzbank.de/portal/de/privatkunden/hilfe-kontakt/services/aktuelle-meldungen-corona.html,https://www.commerzbank.de/portal/media/a-20-themen/corona-virus/geoeffnete-Filalen.pdf
DE,bank,Deutsche Bank,Q66048,partial,,,https://www.deutsche-bank.de/pk/Corona-update.html,https://www.deutsche-bank.de/pfb/content/pk-filialsuche.html
DE,bank,Erzgebirgssparkasse,Q1366150,partial,,,https://www.erzgebirgssparkasse.de/de/home/ihre-sparkasse/aktuelle-information--corona-.html,https://www.erzgebirgssparkasse.de/de/home/ihre-sparkasse/aktuelle-information--corona-.html
DE,bank,Frankfurter Sparkasse,Q1445030,partial,,,https://www.frankfurter-sparkasse.de/de/home/aktionen/info-zum-coronavirus.html,https://www.frankfurter-sparkasse.de/de/home/ihre-sparkasse/service-und-kontakt/filiale-finden.html
DE,bank,Hamburger Sparkasse,Q1573140,open_adapted,,,https://www.haspa.de/de/home/services-und-hilfe/informationen-zum-coronavirus.html,https://www.haspa.de/content/dam/myif/haspa/work/dokumente/pdf/haspa/presse/filialen-oeffnungszeiten.pdf
DE,bank,HypoVereinsbank,Q220189,partial,,,https://www.hypovereinsbank.de/hvb/services/aktuelle-hinweise#parsys_contact_bar,https://www.hypovereinsbank.de/hvb/kontaktwege/filiale
DE,bank,Kreissparkasse Böblingen,Q1290595,partial,,,https://www.kskbb.de/de/home/aktionen/notfallplanung.html,https://www.kskbb.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse Esslingen-Nürtingen,Q1492852,partial,,,https://www.ksk-es.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksk-es.de/de/home/toolbar/filialen.html
DE,bank,Kreissparkasse Heilbronn,Q1787781,partial,,,https://www.sparkasse-heilbronn.de/de/home/aktionen/corona.html,https://www.sparkasse-heilbronn.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse Köln,Q1787788,partial,,,https://www.ksk-koeln.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksk-koeln.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse Ludwigsburg,Q1787791,partial,,,https://www.ksklb.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksklb.de/de/home/service/filiale-finden.html
DE,bank,Kreissparkasse München Starnberg Ebersberg,Q1787798,partial,,,https://www.kskmse.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.kskmse.de/de/home/toolbar/filialen.html
DE,bank,Kreissparkasse Ostalb,Q1787800,partial,,,https://www.ksk-ostalb.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.ksk-ostalb.de/de/home/toolbar/filialen.html
DE,bank,Kreissparkasse Waiblingen,Q1787814,partial,,,https://www.kskwn.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.kskwn.de/de/home/ihre-sparkasse/oeffnungszeiten.html
DE,bank,Landessparkasse zu Oldenburg,Q1802620,open_adapted,,,https://www.lzo.com/de/home/aktionen/corona.html,https://www.lzo.com/de/home/kunden-service/filiale-finden.html
DE,bank,Mittelbrandenburgische Sparkasse,Q1940058,partial,,,https://www.mbs.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.mbs.de/de/home/toolbar/filialen.html
DE,bank,Nassauische Sparkasse,Q1751833,partial,,,https://www.naspa.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.naspa.de/de/home/service/filiale-finden.html
DE,bank,Ostsächsische Sparkasse Dresden,Q2036125,partial,,,https://www.ostsaechsische-sparkasse-dresden.de/de/home/aktuelles.html,https://www.ostsaechsische-sparkasse-dresden.de/de/home/ihre-sparkasse/fahrbare-filialen.htmlnk.de/hvb/kontaktwege/filiale
DE,bank,Santander,Q875292,partial,,,https://www.santander.de/privatkunden/service-kontakt/information/corona/,https://www.santander.de/standortsuche
DE,bank,Sparkasse Aachen,Q2307270,partial,,,https://www.sparkasse-aachen.de/de/home/aktionen/informationen-zum-coronavirus_ac.html,https://www.sparkasse-aachen.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Aschaffenburg-Alzenau,Q2307290,partial,,,https://www.spk-aschaffenburg.de/de/home/aktionen-sparkasse/module/corona-faq.html,https://www.spk-aschaffenburg.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Erlangen Höchstadt Herzogenaurach,Q2326324,partial,,,https://www.sparkasse-erlangen.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-erlangen.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Hanauerland,Q2307444,partial,,,https://www.sparkasse-kehl.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-kehl.de/de/home/toolbar/filialen.html?n=true
DE,bank,Sparkasse Hannover,Q2307451,partial,,,https://www.sparkasse-hannover.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-hannover.de/de/home/filiale-oeffnungszeiten.html
DE,bank,Sparkasse Heidelberg,Q1443207,partial,,,https://www.sparkasse-heidelberg.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-heidelberg.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Hildesheim Goslar Peine,Q2307468,partial,,,https://www.sparkasse-hgp.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-hgp.de/de/home/ihre-sparkasse/Oeffnungszeiten.html
DE,bank,Sparkasse KölnBonn,Q1681035,partial,,,https://www.sparkasse-koelnbonn.de/de/home/aktionen/kundeninformation-coronavirus.html,https://www.sparkasse-koelnbonn.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Krefeld,Q15848092,partial,,,https://www.sparkasse-krefeld.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-krefeld.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Leipzig,Q2307533,partial,,,https://www.sparkasse-leipzig.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-leipzig.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Mainfranken Würzburg,Q2307545,partial,,,https://www.sparkasse-mainfranken.de/de/home/ihre-sparkasse/coronavirus-information.html,https://www.sparkasse-mainfranken.de/filialen
DE,bank,Sparkasse Nürnberg,Q2307586,partial,,,https://www.sparkasse-nuernberg.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-nuernberg.de/de/home/aktionen/informationen-zum-coronavirus/ak-gs-oeffnungsezeiten-corona.html
DE,bank,Sparkasse Paderborn-Detmold,Q2307609,partial,,,https://www.sparkasse-paderborn-detmold.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-paderborn-detmold.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Pforzheim Calw,Q2307618,partial,,,https://www.sparkasse-pforzheim-calw.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-pforzheim-calw.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Saarbrücken,Q2307655,partial,,,https://www.sparkasse-saarbruecken.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-saarbruecken.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Schweinfurt-Haßberge,Q2307665,partial,,,https://www.sparkasse-sw-has.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-sw-has.de/de/home/toolbar/filialen.html
DE,bank,Sparkasse Ulm,Q18630954,partial,,,https://www.sparkasse-ulm.de/de/home/ihre-sparkasse/coronavirus.html,https://www.sparkasse-ulm.de/de/home/service/filiale-finden.html
DE,bank,Sparkasse Vorpommern,Q2307709,partial,,,https://www.spk-vorpommern.de/de/home/aktionen/corona.html,https://www.spk-vorpommern.de/de/home/aktionen/oeffnungszeiten_corona.html
DE,bank,Sparkasse Westmünsterland,Q1567929,partial,,,https://www.sparkasse-westmuensterland.de/de/home/aktionen/informationen-zum-coronavirus.html,https://www.sparkasse-westmuensterland.de/de/home/toolbar/filialen.html
DE,bank,Stadtsparkasse München,Q1438593,partial,,,https://www.sskm.de/de/home/aktionen/aktuelle-kundeninformation-coronavirus.html,https://www.sskm.de/de/home/service/filiale-finden.html
DE,bank,Volksbank Bühl,Q18397161,partial,,,,https://www.volksbank-buehl.de/ihre-volksbank/beratungscenter-ansprechpartner/beratungscenter/uebersicht-beratungscenter.html
DE,books,Hugendubel,Q1634142,closed,,,https://www.hugendubel.de/de/category/90701/filialen.html,
DE,books,Mayersche,Q1462383,closed,,,https://twitter.com/Mayersche/status/1240541647462699008,
DE,books,Osiander,Q1800686,partial,Mo-Sa 11:00-18:00,Nur Abholung.,https://www.osiander.de/service/abholung_versand.cfm,
DE,books,Pustet,Q1461605,closed,,,https://www.pustet.de/shop/magazine/49701/filialen_oeffnungszeiten.html,
DE,books,Rupprecht,Q89431762,closed,,,https://www.rupprecht.de/shop/magazine/148419/aktuelle_situation.html,
DE,books,Thalia,Q2408854,partial,Mo-Sa 10:00-13:00,Nur Abholung in ausgewählten Filialen.,https://www.thalia.de/shop/information/show/,
DE,books,Weltbild,Q883522,closed,,,https://www.weltbild.de/service/filialen,
DE,car_rental,Avis,Q791136,partial,,,https://www.avis.de/avis-coronavirus-advice,https://www.avis.de/avis-coronavirus-advice
DE,car_rental,Buchbinder,Q89432097,partial,,,https://www.buchbinder.de/de/coronavirus/,https://www.buchbinder.de/de/stationen/
DE,car_rental,Enterprise,Q17085454,partial,,,https://www.enterprise.de/de/hilfe/notifications/advisory.html,https://www.enterprise.de/de/autovermietung/standorte/deutschland.html
DE,car_rental,Europcar,Q1376256,partial,,,https://www.europcar.de/wichtige-informationen,https://www.europcar.de/standorte
DE,car_rental,Hertz,Q1543874,partial,,,https://www.hertz.de/rentacar/misc/index.jsp?targetPage=coronavirus_travel_safety_tips.xml,https://www.hertz.de/rentacar/location
DE,car_rental,Sixt,Q705664,partial,,,https://www.sixt.de/magazine/news/aktuelle-informationen-zum-coronavirus-covid-19/,https://www.sixt.de/mietwagen/
DE,car_repair,A.T.U,Q784721,closed,,,https://www.atu.de/pages/corona.html,
DE,car_repair,Carglass,Q1035997,open,,,https://www.carglass.de/corona,https://www.carglass.de/standorte
DE,car_repair,Pitstop,Q1310014,open,,,https://www.pitstop.de/,
DE,chemist,dm,Q266572,open_adapted,,,https://www.dm.de/fuereinander/,https://www.dm.de/store/
DE,chemist,Müller,Q1958759,open,,,https://www.mueller.de/aktuelles/aktuelle-information/,https://www.mueller.de/meine-filiale/
DE,chemist,Rossmann,Q316004,open,,,https://www.rossmann.de/de/das-wir-zaehlt,https://www.rossmann.de/de/filialen/index.html
DE,doityourself,Bauhaus,Q672043,partial,,,https://www.bauhaus.info/aktuelle-lage,https://www.bauhaus.info/aktuelle-lage/fachcentren
